"Participant","RT","Face_group"
"2",NA,"Outgroup"
"2",0.961,"Ingroup"
"2",0.871,"Outgroup"
"2",0.845,"Outgroup"
"2",0.84,"Outgroup"
"2",0.806,"Outgroup"
"2",0.764,"Outgroup"
"2",0.601,"Outgroup"
"2",0.873,"Outgroup"
"2",0.879,"Outgroup"
"2",0.911,"Ingroup"
"2",NA,"Outgroup"
"2",0.663,"Ingroup"
"2",1.071,"Outgroup"
"2",0.998,"Ingroup"
"2",0.755,"Ingroup"
"2",0.922,"Outgroup"
"2",0.795,"Outgroup"
"2",0.84,"Ingroup"
"2",0.887,"Outgroup"
"2",0.768,"Outgroup"
"2",0.906,"Outgroup"
"2",0.888,"Ingroup"
"2",0.784,"Ingroup"
"2",NA,"Outgroup"
"2",0.786,"Outgroup"
"2",0.764,"Outgroup"
"2",0.714,"Outgroup"
"2",0.765,"Outgroup"
"2",NA,"Outgroup"
"2",0.797,"Ingroup"
"2",0.686,"Outgroup"
"2",0.812,"Ingroup"
"2",0.903,"Ingroup"
"2",0.594,"Ingroup"
"2",1.084,"Ingroup"
"2",0.657,"Ingroup"
"2",1.099,"Outgroup"
"2",0.675,"Ingroup"
"2",1.312,"Outgroup"
"2",0.874,"Outgroup"
"2",0.667,"Ingroup"
"2",0.727,"Outgroup"
"2",0.827,"Outgroup"
"2",0.657,"Ingroup"
"2",0.797,"Outgroup"
"2",0.69,"Ingroup"
"2",0.691,"Ingroup"
"2",0.895,"Ingroup"
"2",0.871,"Ingroup"
"2",NA,"Outgroup"
"2",0.834,"Outgroup"
"2",0.795,"Outgroup"
"2",1.145,"Outgroup"
"2",0.835,"Outgroup"
"2",1.048,"Ingroup"
"2",1.133,"Ingroup"
"2",0.689,"Outgroup"
"2",0.875,"Outgroup"
"2",0.826,"Ingroup"
"2",0.86,"Ingroup"
"2",0.769,"Outgroup"
"2",1.185,"Ingroup"
"2",0.775,"Outgroup"
"2",1.143,"Outgroup"
"2",0.966,"Ingroup"
"2",NA,"Ingroup"
"2",NA,"Outgroup"
"2",0.925,"Ingroup"
"2",1.384,"Outgroup"
"2",1.095,"Ingroup"
"2",0.991,"Ingroup"
"2",1.3,"Ingroup"
"2",0.716,"Ingroup"
"2",0.748,"Outgroup"
"2",0.853,"Ingroup"
"2",1.132,"Ingroup"
"2",1.1,"Outgroup"
"2",0.895,"Outgroup"
"2",1.072,"Ingroup"
"2",0.836,"Outgroup"
"2",NA,"Ingroup"
"2",0.748,"Outgroup"
"2",0.756,"Ingroup"
"2",0.779,"Outgroup"
"2",0.928,"Ingroup"
"2",1.363,"Ingroup"
"2",0.938,"Ingroup"
"2",1.103,"Ingroup"
"2",0.712,"Outgroup"
"2",1.124,"Outgroup"
"2",0.958,"Outgroup"
"2",0.758,"Ingroup"
"2",0.787,"Ingroup"
"2",0.839,"Ingroup"
"2",0.729,"Ingroup"
"2",0.834,"Outgroup"
"2",0.704,"Outgroup"
"2",1.071,"Ingroup"
"2",0.862,"Ingroup"
"2",0.744,"Ingroup"
"2",1.195,"Outgroup"
"2",0.854,"Ingroup"
"2",0.609,"Outgroup"
"2",0.845,"Outgroup"
"2",1.385,"Ingroup"
"2",0.859,"Outgroup"
"2",0.759,"Outgroup"
"2",0.729,"Outgroup"
"2",0.874,"Outgroup"
"2",0.732,"Ingroup"
"2",1.024,"Outgroup"
"2",1.025,"Ingroup"
"2",0.702,"Ingroup"
"2",0.825,"Outgroup"
"2",0.721,"Outgroup"
"2",0.81,"Outgroup"
"2",NA,"Outgroup"
"2",0.786,"Outgroup"
"2",1.249,"Ingroup"
"2",0.756,"Ingroup"
"2",0.628,"Ingroup"
"2",0.695,"Outgroup"
"2",NA,"Ingroup"
"2",0.847,"Ingroup"
"2",0.76,"Ingroup"
"2",0.733,"Outgroup"
"2",0.838,"Ingroup"
"2",0.874,"Ingroup"
"2",0.664,"Outgroup"
"2",1.075,"Outgroup"
"2",NA,"Outgroup"
"2",0.707,"Outgroup"
"2",0.774,"Outgroup"
"2",0.8,"Outgroup"
"2",1.057,"Outgroup"
"2",1.19,"Outgroup"
"2",0.671,"Outgroup"
"2",0.796,"Outgroup"
"2",0.951,"Ingroup"
"2",1.343,"Ingroup"
"2",0.643,"Outgroup"
"2",0.704,"Outgroup"
"2",1,"Ingroup"
"2",1.082,"Outgroup"
"2",0.709,"Outgroup"
"2",NA,"Outgroup"
"2",1.052,"Outgroup"
"2",1.295,"Outgroup"
"2",0.737,"Ingroup"
"2",0.896,"Outgroup"
"2",1.004,"Outgroup"
"2",0.82,"Ingroup"
"2",0.819,"Ingroup"
"2",0.707,"Ingroup"
"2",0.714,"Ingroup"
"2",0.904,"Outgroup"
"2",0.601,"Outgroup"
"2",0.678,"Outgroup"
"2",0.842,"Ingroup"
"2",0.729,"Outgroup"
"2",1.034,"Outgroup"
"2",1.303,"Ingroup"
"2",0.882,"Outgroup"
"2",0.683,"Ingroup"
"2",0.767,"Ingroup"
"2",0.583,"Ingroup"
"2",0.664,"Outgroup"
"2",1.178,"Ingroup"
"2",0.814,"Ingroup"
"2",0.685,"Outgroup"
"2",0.773,"Ingroup"
"2",0.786,"Ingroup"
"2",1.148,"Ingroup"
"2",1.137,"Ingroup"
"2",0.88,"Ingroup"
"2",1.082,"Outgroup"
"2",0.727,"Outgroup"
"2",0.871,"Outgroup"
"2",0.88,"Ingroup"
"2",1.315,"Outgroup"
"2",0.912,"Outgroup"
"2",0.906,"Ingroup"
"2",0.609,"Outgroup"
"2",1.27,"Ingroup"
"2",0.857,"Ingroup"
"2",0.947,"Ingroup"
"2",1.252,"Ingroup"
"2",0.759,"Outgroup"
"2",0.737,"Outgroup"
"2",0.814,"Ingroup"
"2",0.708,"Ingroup"
"2",0.756,"Ingroup"
"2",0.771,"Outgroup"
"2",0.745,"Outgroup"
"2",0.789,"Ingroup"
"2",0.825,"Outgroup"
"2",NA,"Ingroup"
"2",0.884,"Outgroup"
"2",0.871,"Ingroup"
"2",0.908,"Ingroup"
"2",1.129,"Ingroup"
"2",0.799,"Outgroup"
"2",0.788,"Outgroup"
"2",0.744,"Outgroup"
"2",0.807,"Outgroup"
"2",0.949,"Ingroup"
"2",0.737,"Outgroup"
"2",0.869,"Ingroup"
"2",0.875,"Ingroup"
"2",NA,"Ingroup"
"2",0.856,"Ingroup"
"2",0.803,"Ingroup"
"2",0.776,"Outgroup"
"3",NA,"Ingroup"
"3",0.897,"Ingroup"
"3",0.903,"Outgroup"
"3",0.767,"Ingroup"
"3",0.614,"Ingroup"
"3",0.693,"Ingroup"
"3",0.96,"Outgroup"
"3",0.894,"Ingroup"
"3",0.843,"Ingroup"
"3",0.839,"Outgroup"
"3",NA,"Ingroup"
"3",0.797,"Outgroup"
"3",1.195,"Outgroup"
"3",1.459,"Outgroup"
"3",NA,"Ingroup"
"3",1.386,"Outgroup"
"3",NA,"Ingroup"
"3",0.982,"Outgroup"
"3",NA,"Ingroup"
"3",1.33,"Ingroup"
"3",1.227,"Outgroup"
"3",NA,"Outgroup"
"3",0.918,"Outgroup"
"3",1.267,"Outgroup"
"3",NA,"Outgroup"
"3",0.968,"Ingroup"
"3",1.197,"Ingroup"
"3",1.059,"Ingroup"
"3",0.896,"Outgroup"
"3",0.697,"Outgroup"
"3",0.703,"Ingroup"
"3",0.826,"Ingroup"
"3",1.145,"Outgroup"
"3",NA,"Outgroup"
"3",0.97,"Outgroup"
"3",0.776,"Ingroup"
"3",1.237,"Ingroup"
"3",0.878,"Outgroup"
"3",0.683,"Ingroup"
"3",0.913,"Ingroup"
"3",0.865,"Outgroup"
"3",0.758,"Outgroup"
"3",1.14,"Outgroup"
"3",1.217,"Outgroup"
"3",0.862,"Outgroup"
"3",0.997,"Outgroup"
"3",0.849,"Outgroup"
"3",1.113,"Outgroup"
"3",1.344,"Outgroup"
"3",0.685,"Ingroup"
"3",1.244,"Ingroup"
"3",0.659,"Ingroup"
"3",1.016,"Ingroup"
"3",0.993,"Ingroup"
"3",0.861,"Outgroup"
"3",1.29,"Ingroup"
"3",0.983,"Outgroup"
"3",0.675,"Ingroup"
"3",1.558,"Outgroup"
"3",0.819,"Outgroup"
"3",1.497,"Outgroup"
"3",0.968,"Ingroup"
"3",0.856,"Ingroup"
"3",0.862,"Outgroup"
"3",1.366,"Ingroup"
"3",0.699,"Outgroup"
"3",0.695,"Ingroup"
"3",0.971,"Outgroup"
"3",0.773,"Ingroup"
"3",0.692,"Ingroup"
"3",1.035,"Outgroup"
"3",1.045,"Outgroup"
"3",1.435,"Ingroup"
"3",NA,"Outgroup"
"3",0.702,"Ingroup"
"3",0.822,"Outgroup"
"3",0.692,"Outgroup"
"3",1.46,"Outgroup"
"3",0.581,"Ingroup"
"3",1.006,"Ingroup"
"3",1.25,"Outgroup"
"3",1.636,"Ingroup"
"3",0.811,"Ingroup"
"3",NA,"Ingroup"
"3",0.819,"Outgroup"
"3",0.821,"Outgroup"
"3",0.705,"Ingroup"
"3",0.944,"Ingroup"
"3",1.221,"Outgroup"
"3",0.748,"Ingroup"
"3",1.031,"Outgroup"
"3",0.821,"Outgroup"
"3",0.738,"Ingroup"
"3",0.76,"Ingroup"
"3",1.256,"Outgroup"
"3",0.962,"Outgroup"
"3",0.722,"Ingroup"
"3",1.01,"Ingroup"
"3",1.111,"Outgroup"
"3",1.224,"Outgroup"
"3",NA,"Ingroup"
"3",1.326,"Ingroup"
"3",0.825,"Outgroup"
"3",0.808,"Outgroup"
"3",0.942,"Outgroup"
"3",NA,"Ingroup"
"3",1.3,"Outgroup"
"3",1.509,"Ingroup"
"3",0.96,"Outgroup"
"3",0.653,"Outgroup"
"3",1.023,"Outgroup"
"3",1.518,"Outgroup"
"3",0.672,"Ingroup"
"3",0.617,"Ingroup"
"3",0.748,"Outgroup"
"3",0.959,"Outgroup"
"3",0.894,"Ingroup"
"3",1.642,"Outgroup"
"3",0.776,"Outgroup"
"3",1.295,"Outgroup"
"3",NA,"Outgroup"
"3",1.096,"Ingroup"
"3",0.817,"Ingroup"
"3",NA,"Ingroup"
"3",0.713,"Outgroup"
"3",0.678,"Outgroup"
"3",1.136,"Ingroup"
"3",0.829,"Outgroup"
"3",0.748,"Ingroup"
"3",1.076,"Ingroup"
"3",NA,"Ingroup"
"3",1.089,"Ingroup"
"3",1.418,"Ingroup"
"3",1.636,"Ingroup"
"3",1.187,"Ingroup"
"3",1.395,"Ingroup"
"3",1.065,"Outgroup"
"3",0.843,"Ingroup"
"3",0.7,"Outgroup"
"3",1.074,"Ingroup"
"3",1.543,"Ingroup"
"3",0.722,"Ingroup"
"3",1.062,"Ingroup"
"3",NA,"Outgroup"
"3",0.638,"Ingroup"
"3",NA,"Outgroup"
"3",1.194,"Outgroup"
"3",0.811,"Ingroup"
"3",0.491,"Ingroup"
"3",0.751,"Ingroup"
"3",0.668,"Outgroup"
"3",0.911,"Ingroup"
"3",1.075,"Ingroup"
"3",1.215,"Outgroup"
"3",0.941,"Outgroup"
"3",1.141,"Ingroup"
"3",0.755,"Outgroup"
"3",1.022,"Ingroup"
"3",0.793,"Outgroup"
"3",1.314,"Ingroup"
"3",1.327,"Outgroup"
"3",0.89,"Outgroup"
"3",1.103,"Outgroup"
"3",0.966,"Outgroup"
"3",0.854,"Ingroup"
"3",0.955,"Ingroup"
"3",NA,"Outgroup"
"3",0.849,"Ingroup"
"3",NA,"Outgroup"
"3",1.404,"Ingroup"
"3",1.159,"Ingroup"
"3",0.824,"Outgroup"
"3",0.682,"Outgroup"
"3",NA,"Outgroup"
"3",0.69,"Outgroup"
"3",0.599,"Outgroup"
"3",0.794,"Outgroup"
"3",0.99,"Ingroup"
"3",0.818,"Ingroup"
"3",1.096,"Ingroup"
"3",0.778,"Outgroup"
"3",1.113,"Outgroup"
"3",0.9,"Ingroup"
"3",0.76,"Outgroup"
"3",0.785,"Ingroup"
"3",0.789,"Ingroup"
"3",0.892,"Outgroup"
"3",0.854,"Ingroup"
"3",0.712,"Outgroup"
"3",1.155,"Ingroup"
"3",0.667,"Ingroup"
"3",1.032,"Ingroup"
"3",1.426,"Outgroup"
"3",1.206,"Outgroup"
"3",1.203,"Ingroup"
"3",1.367,"Outgroup"
"3",0.794,"Ingroup"
"3",1.075,"Outgroup"
"3",0.638,"Outgroup"
"3",1.22,"Outgroup"
"3",1.129,"Outgroup"
"3",0.819,"Ingroup"
"3",NA,"Outgroup"
"3",0.945,"Ingroup"
"3",1.619,"Ingroup"
"3",NA,"Outgroup"
"3",0.87,"Outgroup"
"3",1.397,"Outgroup"
"3",1.074,"Outgroup"
"3",0.781,"Outgroup"
"3",NA,"Ingroup"
"3",NA,"Ingroup"
"3",1.034,"Ingroup"
"3",1.155,"Ingroup"
"3",1.119,"Outgroup"
"3",NA,"Ingroup"
"3",0.847,"Outgroup"
"3",1.14,"Ingroup"
"3",0.841,"Outgroup"
"3",0.895,"Ingroup"
"3",1.131,"Ingroup"
"3",1.381,"Ingroup"
"3",NA,"Ingroup"
"3",1.094,"Outgroup"
"3",1.314,"Outgroup"
"3",0.908,"Ingroup"
"3",1.329,"Outgroup"
"3",0.777,"Ingroup"
"3",0.927,"Ingroup"
"3",0.926,"Outgroup"
"3",0.742,"Ingroup"
"3",1.212,"Outgroup"
"3",0.605,"Outgroup"
"3",0.759,"Ingroup"
"3",0.714,"Ingroup"
"3",0.929,"Outgroup"
"3",0.828,"Ingroup"
"3",0.826,"Ingroup"
"3",0.877,"Outgroup"
"3",1.271,"Ingroup"
"3",0.819,"Outgroup"
"3",0.859,"Ingroup"
"3",0.886,"Ingroup"
"3",0.894,"Outgroup"
"3",0.778,"Ingroup"
"3",0.782,"Outgroup"
"3",0.766,"Ingroup"
"3",0.981,"Ingroup"
"3",0.822,"Outgroup"
"3",0.845,"Ingroup"
"3",0.925,"Outgroup"
"3",0.758,"Outgroup"
"3",1.038,"Ingroup"
"3",0.889,"Outgroup"
"3",0.848,"Outgroup"
"3",0.753,"Outgroup"
"3",1.05,"Outgroup"
"3",0.794,"Ingroup"
"3",1.297,"Outgroup"
"3",0.75,"Outgroup"
"3",0.787,"Ingroup"
"3",0.907,"Ingroup"
"3",0.769,"Ingroup"
"3",1.494,"Ingroup"
"3",0.839,"Ingroup"
"3",0.904,"Outgroup"
"3",0.794,"Ingroup"
"3",0.866,"Ingroup"
"3",0.77,"Outgroup"
"3",1.428,"Outgroup"
"3",0.81,"Outgroup"
"3",1.126,"Outgroup"
"3",1.197,"Outgroup"
"3",0.948,"Outgroup"
"3",0.789,"Ingroup"
"3",0.71,"Ingroup"
"3",0.82,"Ingroup"
"3",0.769,"Ingroup"
"3",1.019,"Ingroup"
"3",1.231,"Ingroup"
"3",0.92,"Ingroup"
"3",1.249,"Outgroup"
"3",1.398,"Outgroup"
"3",1.161,"Outgroup"
"3",1.32,"Ingroup"
"3",0.976,"Outgroup"
"3",0.745,"Outgroup"
"3",0.808,"Ingroup"
"3",0.932,"Ingroup"
"3",0.571,"Outgroup"
"3",1.03,"Ingroup"
"3",1.281,"Outgroup"
"3",0.846,"Outgroup"
"3",1.197,"Ingroup"
"3",0.99,"Outgroup"
"3",0.985,"Ingroup"
"3",0.964,"Outgroup"
"3",0.904,"Ingroup"
"3",1.397,"Ingroup"
"3",1.435,"Outgroup"
"3",0.801,"Ingroup"
"3",0.707,"Ingroup"
"3",1.158,"Ingroup"
"3",1.011,"Outgroup"
"3",0.794,"Outgroup"
"3",1.086,"Ingroup"
"3",0.778,"Ingroup"
"3",0.913,"Ingroup"
"3",0.682,"Ingroup"
"3",0.786,"Outgroup"
"3",1.161,"Outgroup"
"3",0.871,"Outgroup"
"3",0.84,"Outgroup"
"3",1.391,"Outgroup"
"3",1.237,"Outgroup"
"3",0.619,"Outgroup"
"3",0.754,"Ingroup"
"3",0.802,"Ingroup"
"3",1.108,"Outgroup"
"3",0.953,"Outgroup"
"3",NA,"Outgroup"
"3",NA,"Ingroup"
"3",0.778,"Ingroup"
"3",0.662,"Outgroup"
"3",0.9,"Ingroup"
"3",1.377,"Outgroup"
"3",0.878,"Outgroup"
"3",0.941,"Outgroup"
"3",1.086,"Outgroup"
"3",0.856,"Outgroup"
"3",0.797,"Ingroup"
"3",0.549,"Ingroup"
"3",0.549,"Ingroup"
"3",0.761,"Ingroup"
"3",0.86,"Ingroup"
"3",NA,"Ingroup"
"3",1.485,"Outgroup"
"3",0.863,"Ingroup"
"3",0.732,"Ingroup"
"3",1.23,"Ingroup"
"3",0.996,"Outgroup"
"3",0.991,"Outgroup"
"3",0.949,"Outgroup"
"3",0.872,"Ingroup"
"3",0.738,"Ingroup"
"3",1.157,"Outgroup"
"3",0.736,"Outgroup"
"3",0.977,"Ingroup"
"3",1.029,"Outgroup"
"3",0.755,"Outgroup"
"3",NA,"Ingroup"
"3",0.956,"Ingroup"
"3",1.324,"Outgroup"
"3",1.174,"Ingroup"
"3",1.372,"Outgroup"
"3",1.48,"Outgroup"
"3",0.873,"Outgroup"
"3",1.067,"Ingroup"
"3",0.807,"Outgroup"
"3",0.861,"Outgroup"
"3",1.074,"Outgroup"
"3",1.048,"Outgroup"
"3",0.894,"Ingroup"
"3",0.855,"Ingroup"
"3",0.639,"Outgroup"
"3",1.436,"Ingroup"
"3",0.923,"Ingroup"
"3",1.139,"Outgroup"
"3",0.754,"Ingroup"
"3",0.69,"Outgroup"
"3",0.955,"Ingroup"
"3",0.766,"Outgroup"
"3",0.821,"Outgroup"
"3",1.17,"Ingroup"
"3",0.648,"Ingroup"
"3",0.45,"Ingroup"
"3",1.122,"Ingroup"
"3",0.937,"Ingroup"
"3",0.787,"Outgroup"
"3",1.045,"Outgroup"
"3",1.103,"Ingroup"
"3",1.25,"Outgroup"
"3",0.92,"Ingroup"
"3",0.882,"Ingroup"
"3",0.812,"Ingroup"
"3",0.877,"Outgroup"
"3",1.049,"Ingroup"
"3",0.765,"Outgroup"
"3",1.392,"Ingroup"
"3",0.858,"Outgroup"
"3",0.837,"Outgroup"
"3",0.967,"Ingroup"
"3",0.838,"Ingroup"
"3",1.213,"Outgroup"
"3",1.095,"Outgroup"
"3",0.717,"Ingroup"
"3",0.632,"Ingroup"
"3",0.579,"Ingroup"
"3",0.959,"Ingroup"
"3",0.757,"Ingroup"
"3",1.343,"Ingroup"
"3",1.015,"Outgroup"
"3",0.753,"Outgroup"
"3",0.849,"Outgroup"
"3",0.771,"Ingroup"
"3",0.826,"Ingroup"
"3",1.065,"Ingroup"
"3",0.728,"Ingroup"
"3",0.935,"Outgroup"
"3",0.822,"Outgroup"
"3",0.855,"Outgroup"
"3",0.861,"Ingroup"
"3",0.942,"Outgroup"
"3",NA,"Ingroup"
"3",NA,"Ingroup"
"3",0.816,"Outgroup"
"3",1.012,"Outgroup"
"3",0.744,"Ingroup"
"3",0.579,"Outgroup"
"3",1.3,"Outgroup"
"3",NA,"Outgroup"
"3",0.889,"Ingroup"
"3",0.973,"Ingroup"
"3",0.909,"Outgroup"
"3",0.948,"Ingroup"
"3",NA,"Ingroup"
"3",0.699,"Outgroup"
"3",1.218,"Ingroup"
"3",NA,"Outgroup"
"3",1.035,"Outgroup"
"3",0.756,"Ingroup"
"3",0.95,"Ingroup"
"3",0.808,"Outgroup"
"3",0.56,"Ingroup"
"3",0.926,"Ingroup"
"3",0.823,"Outgroup"
"3",NA,"Ingroup"
"3",0.743,"Ingroup"
"3",0.559,"Outgroup"
"3",0.845,"Outgroup"
"3",0.688,"Outgroup"
"3",1.103,"Ingroup"
"3",0.898,"Ingroup"
"3",0.827,"Ingroup"
"3",0.73,"Ingroup"
"3",1.047,"Outgroup"
"3",0.762,"Outgroup"
"3",1.63,"Outgroup"
"3",0.738,"Outgroup"
"3",0.993,"Outgroup"
"3",0.817,"Ingroup"
"3",0.838,"Ingroup"
"3",0.891,"Outgroup"
"3",0.993,"Outgroup"
"3",1.151,"Outgroup"
"3",1.123,"Outgroup"
"3",NA,"Outgroup"
"3",NA,"Ingroup"
"3",0.852,"Ingroup"
"3",1.257,"Outgroup"
"3",1.044,"Outgroup"
"3",0.895,"Ingroup"
"3",0.831,"Ingroup"
"3",1.254,"Outgroup"
"3",0.88,"Outgroup"
"3",1.247,"Outgroup"
"3",0.713,"Ingroup"
"3",0.718,"Ingroup"
"3",1.276,"Outgroup"
"3",0.836,"Ingroup"
"3",1.003,"Outgroup"
"3",1.122,"Outgroup"
"3",0.791,"Ingroup"
"3",0.703,"Ingroup"
"3",0.821,"Ingroup"
"3",0.756,"Ingroup"
"3",0.715,"Outgroup"
"3",0.834,"Outgroup"
"3",0.966,"Outgroup"
"3",1.035,"Outgroup"
"3",NA,"Outgroup"
"3",1.059,"Ingroup"
"3",0.807,"Ingroup"
"3",0.799,"Ingroup"
"3",0.767,"Ingroup"
"3",1.616,"Outgroup"
"3",0.721,"Ingroup"
"3",0.744,"Ingroup"
"3",0.977,"Ingroup"
"3",0.865,"Outgroup"
"3",1.541,"Ingroup"
"3",0.935,"Outgroup"
"3",1.142,"Outgroup"
"3",0.781,"Outgroup"
"3",0.851,"Ingroup"
"3",0.825,"Ingroup"
"3",0.939,"Outgroup"
"3",1.035,"Ingroup"
"3",NA,"Ingroup"
"3",0.772,"Ingroup"
"3",0.956,"Outgroup"
"3",0.857,"Outgroup"
"3",0.926,"Outgroup"
"3",0.947,"Outgroup"
"3",0.825,"Outgroup"
"3",0.928,"Ingroup"
"3",0.945,"Outgroup"
"3",0.883,"Ingroup"
"3",0.911,"Outgroup"
"3",0.961,"Ingroup"
"3",0.933,"Outgroup"
"3",0.924,"Outgroup"
"3",0.907,"Outgroup"
"3",1.071,"Outgroup"
"3",0.774,"Outgroup"
"3",0.992,"Ingroup"
"3",0.863,"Ingroup"
"3",1.402,"Outgroup"
"3",0.888,"Outgroup"
"3",1.209,"Ingroup"
"3",0.655,"Ingroup"
"3",0.923,"Ingroup"
"3",1.623,"Ingroup"
"3",0.895,"Ingroup"
"3",1.272,"Ingroup"
"3",0.985,"Outgroup"
"3",0.909,"Ingroup"
"3",NA,"Outgroup"
"3",1.225,"Ingroup"
"3",0.771,"Ingroup"
"3",0.965,"Ingroup"
"3",0.812,"Outgroup"
"3",1.434,"Ingroup"
"3",1.084,"Ingroup"
"3",0.941,"Outgroup"
"3",1.196,"Outgroup"
"3",0.895,"Ingroup"
"3",1.046,"Outgroup"
"3",1.306,"Outgroup"
"3",NA,"Ingroup"
"3",0.895,"Ingroup"
"3",0.573,"Outgroup"
"3",0.512,"Outgroup"
"3",0.692,"Ingroup"
"3",1.587,"Outgroup"
"3",1.497,"Outgroup"
"3",1.246,"Ingroup"
"3",1.099,"Outgroup"
"3",0.811,"Outgroup"
"3",1,"Ingroup"
"3",0.946,"Ingroup"
"3",0.815,"Outgroup"
"3",1.27,"Outgroup"
"3",0.858,"Outgroup"
"3",1.048,"Outgroup"
"3",1.357,"Ingroup"
"3",1.248,"Outgroup"
"3",0.638,"Ingroup"
"3",0.55,"Ingroup"
"3",0.592,"Outgroup"
"3",0.837,"Ingroup"
"3",0.643,"Ingroup"
"3",0.805,"Ingroup"
"3",NA,"Ingroup"
"3",0.785,"Ingroup"
"3",1.084,"Outgroup"
"3",1.098,"Ingroup"
"3",0.732,"Outgroup"
"3",1.409,"Outgroup"
"3",0.558,"Outgroup"
"3",0.502,"Outgroup"
"3",0.664,"Outgroup"
"3",0.581,"Ingroup"
"3",1.02,"Outgroup"
"3",0.652,"Ingroup"
"3",0.799,"Ingroup"
"4",NA,"Outgroup"
"4",NA,"Ingroup"
"4",0.969,"Outgroup"
"4",0.726,"Outgroup"
"4",1.363,"Outgroup"
"4",1.182,"Outgroup"
"4",0.921,"Outgroup"
"4",0.725,"Ingroup"
"4",0.934,"Outgroup"
"4",1.426,"Outgroup"
"4",0.986,"Ingroup"
"4",0.978,"Ingroup"
"4",NA,"Outgroup"
"4",1.342,"Outgroup"
"4",1.721,"Ingroup"
"4",1.181,"Outgroup"
"4",1.43,"Outgroup"
"4",1.278,"Outgroup"
"4",0.772,"Ingroup"
"4",1.489,"Ingroup"
"4",0.753,"Outgroup"
"4",0.925,"Ingroup"
"4",0.964,"Ingroup"
"4",1.316,"Outgroup"
"4",1.082,"Outgroup"
"4",1.825,"Ingroup"
"4",1.588,"Ingroup"
"4",1.158,"Outgroup"
"4",1.06,"Ingroup"
"4",1.181,"Ingroup"
"4",1.029,"Outgroup"
"4",1.778,"Ingroup"
"4",NA,"Ingroup"
"4",0.946,"Ingroup"
"4",0.954,"Outgroup"
"4",0.815,"Outgroup"
"4",1.458,"Ingroup"
"4",1.046,"Ingroup"
"4",1.094,"Outgroup"
"4",1.003,"Outgroup"
"4",0.951,"Ingroup"
"4",1.185,"Outgroup"
"4",NA,"Ingroup"
"4",0.775,"Outgroup"
"4",0.822,"Ingroup"
"4",0.847,"Ingroup"
"4",0.71,"Outgroup"
"4",0.862,"Ingroup"
"4",NA,"Outgroup"
"4",1.69,"Outgroup"
"4",2.036,"Ingroup"
"4",1.069,"Outgroup"
"4",0.914,"Ingroup"
"4",1.03,"Outgroup"
"4",1.045,"Ingroup"
"4",0.778,"Ingroup"
"4",1.157,"Outgroup"
"4",NA,"Ingroup"
"4",0.693,"Ingroup"
"4",1.099,"Outgroup"
"4",1.241,"Outgroup"
"4",0.815,"Outgroup"
"4",1.127,"Ingroup"
"4",0.772,"Ingroup"
"4",1.255,"Ingroup"
"4",0.717,"Ingroup"
"4",0.861,"Ingroup"
"4",0.944,"Ingroup"
"4",0.833,"Ingroup"
"4",1.096,"Ingroup"
"4",0.623,"Outgroup"
"4",0.836,"Ingroup"
"4",0.997,"Outgroup"
"4",0.931,"Ingroup"
"4",0.801,"Outgroup"
"4",1.251,"Outgroup"
"4",0.626,"Ingroup"
"4",0.938,"Outgroup"
"4",0.763,"Ingroup"
"4",1.288,"Outgroup"
"4",0.83,"Outgroup"
"4",NA,"Outgroup"
"4",0.675,"Outgroup"
"4",0.872,"Ingroup"
"4",0.851,"Ingroup"
"4",0.653,"Ingroup"
"4",1.61,"Outgroup"
"4",0.78,"Ingroup"
"4",1.023,"Outgroup"
"4",0.866,"Outgroup"
"4",0.915,"Outgroup"
"4",0.749,"Outgroup"
"4",1.226,"Ingroup"
"4",1.012,"Outgroup"
"4",0.796,"Ingroup"
"4",NA,"Outgroup"
"4",1.563,"Outgroup"
"4",0.594,"Ingroup"
"4",0.69,"Ingroup"
"4",0.827,"Outgroup"
"4",1.031,"Outgroup"
"4",0.757,"Outgroup"
"4",2.01,"Outgroup"
"4",0.768,"Ingroup"
"4",0.616,"Outgroup"
"4",1.412,"Outgroup"
"4",0.736,"Ingroup"
"4",0.848,"Ingroup"
"4",0.926,"Ingroup"
"4",1.016,"Outgroup"
"4",1.416,"Ingroup"
"4",0.666,"Ingroup"
"4",1.87,"Outgroup"
"4",1.779,"Outgroup"
"4",1.82,"Ingroup"
"4",0.954,"Ingroup"
"4",0.784,"Outgroup"
"4",0.794,"Ingroup"
"4",1.091,"Outgroup"
"4",NA,"Outgroup"
"4",0.692,"Ingroup"
"4",0.775,"Ingroup"
"4",0.641,"Outgroup"
"4",1.78,"Outgroup"
"4",0.887,"Outgroup"
"4",1.776,"Ingroup"
"4",0.683,"Ingroup"
"4",0.873,"Ingroup"
"4",0.912,"Outgroup"
"4",1.743,"Ingroup"
"4",1.128,"Ingroup"
"4",1.119,"Outgroup"
"4",0.917,"Ingroup"
"4",0.84,"Outgroup"
"4",1.204,"Outgroup"
"4",0.826,"Outgroup"
"4",1.094,"Ingroup"
"4",1.224,"Ingroup"
"4",NA,"Ingroup"
"4",NA,"Outgroup"
"4",0.849,"Ingroup"
"4",1.539,"Ingroup"
"4",0.802,"Ingroup"
"4",1.435,"Ingroup"
"4",0.961,"Outgroup"
"4",0.859,"Outgroup"
"4",0.775,"Ingroup"
